step,continuous_action,discrete_action,reward,pnl,portfolio_value,position,position_change,pnl_component,pnl_unclipped,inactivity_penalty,opportunity_penalty,trade_bonus,total_reward
1104,0.423992395401001,1,-2.2417686437436544,-380.94997181361737,169597.9992238378,0.029460588777270747,0.059001884093901454,-2.246193785050697,-2.246193785050697,-0.0,-0.0,0.004425141307042609,-2.2417686437436544
1105,-0.9808603525161743,2,-2.7353495571869995,-463.3890686700581,169134.61015516776,-0.029410679611781843,-0.058871268389052586,-2.7397649023161783,-2.7397649023161783,-0.0,-0.0,0.004415345129178945,-2.7353495571869995
1106,0.24503028392791748,0,-0.01,0.0,169041.3488901188,-0.029410679611781843,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1107,-0.9463983178138733,2,0.0,0.0,169201.78414740108,-0.029410679611781843,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1108,0.01670229434967041,0,-0.01,0.0,169296.6777051685,-0.029410679611781843,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1109,-0.9906367659568787,2,0.0,0.0,169005.6590304099,-0.029410679611781843,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1110,0.19096827507019043,0,-0.01,0.0,169034.70207652653,-0.029410679611781843,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1111,-0.48998987674713135,2,0.0,0.0,169001.58565128368,-0.029410679611781843,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1112,-0.03210735321044922,0,-0.01,0.0,168869.04642361318,-0.029410679611781843,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1113,0.25874626636505127,0,-0.02,0.0,168793.4756823507,-0.029410679611781843,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1114,-0.05005371570587158,0,-0.03,0.0,168770.5206469137,-0.029410679611781843,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1115,0.08645594120025635,0,-0.03,0.0,168714.8462304086,-0.029410679611781843,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1116,-0.06480354070663452,0,-0.03,0.0,168348.02152895066,-0.029410679611781843,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1117,0.4097578525543213,1,-6.434050040738287,-1081.996065805327,168052.6140893624,0.02907396275124883,0.05848464236303067,-6.438436388915514,-6.438436388915514,-0.0,-0.0,0.0043863481772273005,-6.434050040738287
1118,0.40828633308410645,1,0.0,0.0,168083.02545440022,0.02907396275124883,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1119,0.020601987838745117,0,-0.01,0.0,168241.94373479855,0.02907396275124883,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1120,-0.9740410447120667,2,0.32479552537662215,53.86785030225414,168106.4819396647,-0.029014839861986573,-0.0580888026132354,0.3204388651806295,0.3204388651806295,-0.0,-0.0,0.004356660195992655,0.32479552537662215
1121,0.06437361240386963,0,-0.01,0.0,167926.90909575886,-0.029014839861986573,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1122,-0.7151127457618713,2,0.0,0.0,167830.173619659,-0.029014839861986573,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1123,0.4368523359298706,1,-2.4129876671002135,-405.3894131155244,167701.09252654915,0.0289251595143166,0.057939999376303175,-2.417333167053436,-2.417333167053436,-0.0,-0.0,0.004345499953222739,-2.4129876671002135
1124,-0.906606137752533,2,-0.3268887022290198,-55.52810390134499,167645.56442264782,-0.02886842942050218,-0.05779358893481878,-0.3312232213991312,-0.3312232213991312,-0.0,-0.0,0.004334519170111409,-0.3268887022290198
1125,0.40089643001556396,1,-0.762796375487925,-128.50693532919811,167517.0574873186,0.02887940484797932,0.0577478342684815,-0.7671274630580611,-0.7671274630580611,-0.0,-0.0,0.004331087570136113,-0.762796375487925
1126,-0.671318769454956,2,-1.5244234958008034,-255.70104055869513,167261.35644675992,-0.02882660026237413,-0.05770600511035345,-1.5287514461840799,-1.5287514461840799,-0.0,-0.0,0.004327950383276509,-1.5244234958008034
1127,-0.005298435688018799,0,-0.01,0.0,167374.8900118933,-0.02882660026237413,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1128,-0.8385632634162903,2,0.0,0.0,167384.53250968104,-0.02882660026237413,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1129,-0.9544835090637207,2,0.0,0.0,167335.08047693095,-0.02882660026237413,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1130,-0.002415895462036133,0,-0.01,0.0,167286.73826829094,-0.02882660026237413,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1131,0.44420742988586426,1,-2.025858418418939,-338.8822483556489,166922.47419840426,0.028760914017791298,0.057587514280165425,-2.030177481989951,-2.030177481989951,-0.0,-0.0,0.004319063571012407,-2.025858418418939
1132,0.44202959537506104,1,0.0,0.0,167164.8855622032,0.028760914017791298,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1133,-0.15894240140914917,0,-0.01,0.0,167233.12083071042,0.028760914017791298,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1134,-0.04978436231613159,0,-0.02,0.0,167196.3643825957,0.028760914017791298,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1135,0.10659265518188477,0,-0.03,0.0,167341.44881335844,0.028760914017791298,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1136,0.09462285041809082,0,-0.03,0.0,167520.6293076893,0.028760914017791298,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1137,0.11099004745483398,0,-0.03,0.0,167335.48092369974,0.028760914017791298,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1138,-0.8208180665969849,2,1.212299437193015,201.88453720013015,167124.3587356044,-0.028699597562568728,-0.05746051158036003,1.207989898824488,1.207989898824488,-0.0,-0.0,0.004309538368527002,1.212299437193015
1139,0.41352784633636475,1,-2.430889612131642,-405.9905393124694,166718.36819629194,0.02860981753610451,0.05730941509867324,-2.4351878182640423,-2.4351878182640423,-0.0,-0.0,0.004298206132400493,-2.430889612131642
1140,-0.13059395551681519,0,-0.01,0.0,166673.72257602683,0.02860981753610451,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1141,0.02957332134246826,0,-0.02,0.0,166880.05658009724,0.02860981753610451,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1142,0.4562489986419678,1,0.0,0.0,166857.52634878753,0.02860981753610451,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1143,0.11452662944793701,0,-0.01,0.0,166876.38021854384,0.02860981753610451,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1144,0.029507875442504883,0,-0.02,0.0,166850.3881993123,0.02860981753610451,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1145,0.19907987117767334,0,-0.03,0.0,166852.7198994415,0.02860981753610451,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1146,-0.10696166753768921,0,-0.03,0.0,166688.09900933874,0.02860981753610451,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1147,0.08830785751342773,0,-0.03,0.0,166472.09488694114,0.02860981753610451,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1148,0.450980544090271,1,0.0,0.0,166710.92964373255,0.02860981753610451,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1149,-0.022652387619018555,0,-0.01,0.0,166583.85913914593,0.02860981753610451,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1150,-0.49405205249786377,2,-3.5010588548027206,-582.3643219445726,166136.00387434737,-0.02856378016989892,-0.05717359770600343,-3.505346874630671,-3.505346874630671,-0.0,-0.0,0.0042880198279502575,-3.5010588548027206
1151,-0.05026054382324219,0,-0.01,0.0,166457.96052253238,-0.02856378016989892,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1152,-0.9705947637557983,2,0.0,0.0,166553.27785695935,-0.02856378016989892,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1153,0.39866137504577637,1,1.9018482446951874,315.8508410972245,166451.85471544458,0.02873620172376756,0.057299981893666474,1.8975507460531624,1.8975507460531624,-0.0,-0.0,0.0042974986420249855,1.9018482446951874
1154,0.4468986988067627,1,0.0,0.0,166697.8078659983,0.02873620172376756,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1155,0.12236130237579346,0,-0.01,0.0,166849.31948958687,0.02873620172376756,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1156,-0.01759326457977295,0,-0.02,0.0,166745.96974008734,0.02873620172376756,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1157,-0.7161082029342651,2,1.9929195764537742,331.6680362169604,166783.52275166154,-0.028672451353519996,-0.057408653077287555,1.9886139274729775,1.9886139274729775,-0.0,-0.0,0.004305648980796567,1.9929195764537742
1158,0.19728779792785645,0,-0.01,0.0,166636.1750241558,-0.028672451353519996,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1159,-0.03925830125808716,0,-0.02,0.0,166684.9755363595,-0.028672451353519996,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1160,-0.013801872730255127,0,-0.03,0.0,167060.35526947977,-0.028672451353519996,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1161,-0.11624062061309814,0,-0.03,0.0,166717.14602677815,-0.028672451353519996,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1162,-0.025609910488128662,0,-0.03,0.0,166925.7954552777,-0.028672451353519996,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1163,0.08259010314941406,0,-0.03,0.0,167172.52189917475,-0.028672451353519996,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1164,-0.028457939624786377,0,-0.03,0.0,167019.4396813983,-0.028672451353519996,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1165,0.45402586460113525,1,-2.5782060062940597,-429.60889654418656,166353.91385511737,0.028573906193995278,0.057246357547515274,-2.5824994831101233,-2.5824994831101233,-0.0,-0.0,0.0042934768160636455,-2.5782060062940597
1166,-0.15584945678710938,0,-0.01,0.0,166561.14610978932,0.028573906193995278,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1167,0.2777371406555176,0,-0.02,0.0,166645.68201126426,0.028573906193995278,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1168,0.4198453426361084,1,0.0,0.0,166734.8897464019,0.028573906193995278,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1169,-0.1820235252380371,0,-0.01,0.0,166862.9722809165,0.028573906193995278,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1170,0.08995819091796875,0,-0.02,0.0,166976.98216663054,0.028573906193995278,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1171,0.49007344245910645,1,0.0,0.0,167019.24297389144,0.028573906193995278,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1172,0.1432182788848877,0,-0.01,0.0,167034.91576143887,0.028573906193995278,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1173,-0.05262571573257446,0,-0.02,0.0,167025.50065934795,0.028573906193995278,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1174,0.278153657913208,0,-0.03,0.0,166912.11939957016,0.028573906193995278,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1175,-0.03912186622619629,0,-0.03,0.0,166869.94431402782,0.028573906193995278,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1176,0.0748358964920044,0,-0.03,0.0,166615.63654890127,0.028573906193995278,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1177,0.04864048957824707,0,-0.03,0.0,166600.89241330518,0.028573906193995278,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1178,-0.5818561315536499,2,-1.2029654701228885,-200.58819718195997,166153.3256579354,-0.02852064119172027,-0.05709454738571555,-1.2072475611768172,-1.2072475611768172,-0.0,-0.0,0.004282091053928667,-1.2029654701228885
1179,0.45426392555236816,1,-0.8012905389234772,-133.74027699702145,166019.58538093837,0.028529170423150674,0.057049811614870945,-0.8055692747945925,-0.8055692747945925,-0.0,-0.0,0.004278735871115321,-0.8012905389234772
1180,0.009775757789611816,0,-0.01,0.0,166046.4741240622,0.028529170423150674,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1181,-0.07381051778793335,0,-0.02,0.0,166254.48030561738,0.028529170423150674,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1182,-0.033511579036712646,0,-0.03,0.0,166391.8910549605,0.028529170423150674,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1183,-0.1421230435371399,0,-0.03,0.0,166156.66804482162,0.028529170423150674,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1184,0.12983417510986328,0,-0.03,0.0,166008.67297325152,0.028529170423150674,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1185,0.2035139799118042,0,-0.03,0.0,166149.22193134116,0.028529170423150674,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1186,0.2811012268066406,0,-0.03,0.0,166002.31096824715,0.028529170423150674,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1187,-0.7948389053344727,2,-2.104003209436514,-349.2791960163045,165670.30618492205,-0.02847884034315897,-0.05700801076630964,-2.1082788102439873,-2.1082788102439873,-0.0,-0.0,0.004275600807473223,-2.104003209436514
1188,-0.10469913482666016,0,-0.01,0.0,165588.30136415391,-0.02847884034315897,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1189,-0.8512073755264282,2,0.0,0.0,165732.74604237443,-0.02847884034315897,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1190,-0.11359268426895142,0,-0.01,0.0,165717.03996192518,-0.02847884034315897,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1191,-0.02945387363433838,0,-0.02,0.0,165915.86498578094,-0.02847884034315897,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1192,-0.06186908483505249,0,-0.03,0.0,166005.3739809795,-0.02847884034315897,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1193,-0.024909615516662598,0,-0.03,0.0,165957.80007818624,-0.02847884034315897,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1194,0.006689906120300293,0,-0.03,0.0,166194.84370578252,-0.02847884034315897,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1195,0.41085171699523926,1,0.976534736553216,161.23041257609992,165831.53659749817,0.02859460836407667,0.05707344870723564,0.9722542279001734,0.9722542279001734,-0.0,-0.0,0.004280508653042673,0.976534736553216
1196,-0.024725139141082764,0,-0.01,0.0,165828.60565014085,0.02859460836407667,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1197,0.04389333724975586,0,-0.02,0.0,165911.0439060545,0.02859460836407667,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1198,-0.08160918951034546,0,-0.03,0.0,165944.48530053627,0.02859460836407667,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1199,0.385758638381958,1,0.0,0.0,166148.20758782612,0.02859460836407667,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1200,-0.09887075424194336,0,-0.01,0.0,166166.9370563046,0.02859460836407667,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1201,-0.03701883554458618,0,-0.02,0.0,166102.71356591888,0.02859460836407667,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1202,0.4207265377044678,1,0.0,0.0,166120.9998179677,0.02859460836407667,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1203,-0.04910165071487427,0,-0.01,0.0,166202.23710033007,0.02859460836407667,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1204,-0.0915517807006836,0,-0.02,0.0,166209.5430227671,0.02859460836407667,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1205,-0.06958413124084473,0,-0.03,0.0,166215.61937704444,0.02859460836407667,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1206,0.1002810001373291,0,-0.03,0.0,166110.57708321902,0.02859460836407667,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1207,-0.0882037878036499,0,-0.03,0.0,166011.46817062912,0.02859460836407667,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1208,0.10231029987335205,0,-0.03,0.0,165801.8982859288,0.02859460836407667,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1209,0.31918227672576904,0,-0.03,0.0,166062.95276298863,0.02859460836407667,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1210,-0.9477896094322205,2,-1.5224257898022768,-252.79090223513435,165578.74569526303,-0.028542318043056923,-0.057136926407133595,-1.526711059282812,-1.526711059282812,-0.0,-0.0,0.00428526948053502,-1.5224257898022768
1211,0.07619237899780273,0,-0.01,0.0,165681.98325962477,-0.028542318043056923,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1212,0.25835156440734863,0,-0.02,0.0,165788.95986765015,-0.028542318043056923,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1213,0.19088268280029297,0,-0.03,0.0,165655.79568282026,-0.028542318043056923,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1214,-0.765436053276062,2,0.0,0.0,165699.72231028852,-0.028542318043056923,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1215,0.16964471340179443,0,-0.01,0.0,165513.9546333053,-0.028542318043056923,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1216,-0.7164216637611389,2,0.0,0.0,165614.35223702175,-0.028542318043056923,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1217,0.029934048652648926,0,-0.01,0.0,165572.79462195106,-0.028542318043056923,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1218,-0.0017790794372558594,0,-0.02,0.0,165697.26767093682,-0.028542318043056923,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1219,0.10962271690368652,0,-0.03,0.0,165377.879132035,-0.028542318043056923,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1220,-0.9681155681610107,2,0.0,0.0,165555.08411360535,-0.028542318043056923,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1221,0.027417898178100586,0,-0.01,0.0,165508.9169141707,-0.028542318043056923,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1222,-0.09617435932159424,0,-0.02,0.0,165414.42757028915,-0.028542318043056923,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1223,-0.07002782821655273,0,-0.03,0.0,165352.70480752105,-0.028542318043056923,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1224,-0.09069818258285522,0,-0.03,0.0,165380.34804254575,-0.028542318043056923,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1225,-0.05054819583892822,0,-0.03,0.0,165399.728276497,-0.028542318043056923,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1226,0.09218919277191162,0,-0.03,0.0,165393.19208566513,-0.028542318043056923,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1227,-0.09201043844223022,0,-0.03,0.0,165415.11258592218,-0.028542318043056923,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1228,-0.8149459362030029,2,0.0,0.0,165271.3306587803,-0.028542318043056923,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1229,0.4179565906524658,1,-5.676328626405639,-935.2718758399709,164643.47381942306,0.02826019643593139,0.05680251447898831,-5.680588814991563,-5.680588814991563,-0.0,-0.0,0.004260188585924123,-5.676328626405639
1230,-0.3055325746536255,0,-0.01,0.0,164560.88339533904,0.02826019643593139,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1231,0.10449612140655518,0,-0.02,0.0,164358.03170532195,0.02826019643593139,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1232,0.40762007236480713,1,0.0,0.0,164344.97549456853,0.02826019643593139,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1233,0.31241273880004883,0,-0.01,0.0,164726.43162606074,0.02826019643593139,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1234,-0.8859660625457764,2,-2.017419330335498,-332.1806816474235,164311.29313777562,-0.028210069286582585,-0.05647026572251397,-2.0216546002646867,-2.0216546002646867,-0.0,-0.0,0.004235269929188548,-2.017419330335498
1235,0.22189784049987793,0,-0.01,0.0,164068.92632749994,-0.028210069286582585,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1236,-0.3293876647949219,0,-0.02,0.0,163820.4379321891,-0.028210069286582585,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1237,0.05140697956085205,0,-0.03,0.0,163902.57154891695,-0.028210069286582585,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1238,0.47272253036499023,1,-4.818345418510835,-788.597972225494,163522.69516555013,0.02798136855014072,0.056191437836723306,-4.822559776348589,-4.822559776348589,-0.0,-0.0,0.004214357837754248,-4.818345418510835
1239,-0.5239272117614746,2,-0.3314646125714058,-54.86923495910713,163467.82593059103,-0.02792650324719644,-0.05590787179733716,-0.3356577029562061,-0.3356577029562061,-0.0,-0.0,0.004193090384800287,-0.3314646125714058
1240,0.4418679475784302,1,-1.4549435993539606,-238.17333462917762,163229.65259596184,0.0278963899623648,0.05582289320956124,-1.4591303163446776,-1.4591303163446776,-0.0,-0.0,0.0041867169907170935,-1.4549435993539606
1241,-0.6651625037193298,2,-1.9808133950860123,-323.3680192655921,162906.28457669626,-0.027846794666600946,-0.05574318462896574,-1.9849941339331847,-1.9849941339331847,-0.0,-0.0,0.004180738847172431,-1.9808133950860123
1242,0.19803214073181152,0,-0.01,0.0,162991.56538536272,-0.027846794666600946,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1243,0.27073025703430176,0,-0.02,0.0,163140.2394220877,-0.027846794666600946,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1244,0.33822834491729736,1,0.2255890399867178,36.07655653025364,162942.36113322648,0.027915605912405262,0.05576240057900621,0.22140685994329234,0.22140685994329234,-0.0,-0.0,0.004182180043425466,0.2255890399867178
1245,-0.6972143054008484,2,-2.9018622925201387,-472.1459393165695,162470.21519390994,-0.027868829154125266,-0.055784435066530524,-2.9060461251501284,-2.9060461251501284,-0.0,-0.0,0.00418383262998979,-2.9018622925201387
1246,-0.9237650036811829,2,0.0,0.0,162465.22667349136,-0.027868829154125266,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1247,-0.8185350894927979,2,0.0,0.0,162577.80280885944,-0.027868829154125266,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1248,0.37172412872314453,1,-1.3438060276911106,-218.7125248583198,162251.5026690516,0.027845298485590125,0.055714127639715394,-1.3479845872640892,-1.3479845872640892,-0.0,-0.0,0.004178559572978655,-1.3438060276911106
1249,-0.018870532512664795,0,-0.01,0.0,162024.32680135692,0.027845298485590125,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1250,0.2738039493560791,0,-0.02,0.0,162072.55485833396,0.027845298485590125,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1251,-0.12986969947814941,0,-0.03,0.0,162194.1135088728,0.027845298485590125,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1252,-0.012157142162322998,0,-0.03,0.0,161903.11621704916,0.027845298485590125,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1253,0.4315493106842041,1,0.0,0.0,161957.60946618544,0.027845298485590125,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1254,-0.275396466255188,0,-0.01,0.0,162136.5015863061,0.027845298485590125,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1255,-0.09624522924423218,0,-0.02,0.0,161960.01808450444,0.027845298485590125,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1256,0.394603967666626,1,0.0,0.0,162203.7479821488,0.027845298485590125,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1257,0.13788318634033203,0,-0.01,0.0,162264.91018027242,0.027845298485590125,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1258,-0.6216033697128296,2,-2.350349964854314,-381.12754268681306,161870.3751263648,-0.02779693558222967,-0.05564223406781979,-2.3545231324094003,-2.3545231324094003,-0.0,-0.0,0.004173167555086485,-2.350349964854314
1259,-0.6374707221984863,2,0.0,0.0,161878.5057300226,-0.02779693558222967,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1260,-0.03890711069107056,0,-0.01,0.0,161797.18579497677,-0.02779693558222967,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1261,0.2806633710861206,0,-0.02,0.0,161786.10871614725,-0.02779693558222967,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1262,0.03064894676208496,0,-0.03,0.0,161707.58237312746,-0.02779693558222967,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1263,-0.9329291582107544,2,0.0,0.0,161841.84157198961,-0.02779693558222967,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
1264,0.3945882320404053,1,-2.1273685985833692,-344.2981545233248,161526.07697184145,0.02772768175753117,0.05552461733976084,-2.131532944883851,-2.131532944883851,-0.0,-0.0,0.004164346300482064,-2.1273685985833692
1265,-0.959280788898468,2,-3.073336362771158,-495.5701078949793,161030.5068639465,-0.02768174738932112,-0.05540942914685229,-3.077492069957172,-3.077492069957172,-0.0,-0.0,0.004155707186013922,-3.073336362771158
1266,0.00847005844116211,0,-0.01,0.0,161046.61764092708,-0.02768174738932112,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1267,0.3616253137588501,1,-0.8813307555544172,-142.46367355846255,160888.043190388,0.027685358046896383,0.055367105436217506,-0.8854832884621335,-0.8854832884621335,-0.0,-0.0,0.004152532907716313,-0.8813307555544172
1268,-0.8862640857696533,2,-2.460756567059316,-395.5987555086491,160492.44443487938,-0.027637611991738285,-0.055322970038634664,-2.4649057898122133,-2.4649057898122133,-0.0,-0.0,0.0041492227528976,-2.460756567059316
1269,0.0165557861328125,0,-0.01,0.0,160313.91928021875,-0.027637611991738285,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1270,0.33782410621643066,1,-3.9051511308700855,-624.9673549059747,159867.47707997338,0.02746602841818274,0.05510364040992102,-3.9092839039008296,-3.9092839039008296,-0.0,-0.0,0.004132773030744077,-3.9051511308700855
1271,-0.6917032599449158,2,-1.2485496362375228,-200.00996120487304,159667.46711876852,-0.02741496699287239,-0.05488099541105513,-1.2526657108933519,-1.2526657108933519,-0.0,-0.0,0.004116074655829135,-1.2485496362375228
1272,0.13494324684143066,0,-0.01,0.0,159824.4178048027,-0.02741496699287239,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1273,0.07906687259674072,0,-0.02,0.0,159869.8306976264,-0.02741496699287239,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1274,0.33147740364074707,1,-1.619425690149131,-258.80554247181334,159408.6615762967,0.027375922986989577,0.054790889979861965,-1.6235350068976206,-1.6235350068976206,-0.0,-0.0,0.004109316748489648,-1.619425690149131
1275,-0.14005422592163086,0,-0.01,0.0,159428.98819911454,0.027375922986989577,0.0,0.0,0.0,-0.01,-0.0,0.0,-0.01
1276,0.10564827919006348,0,-0.02,0.0,159761.7562309829,0.027375922986989577,0.0,0.0,0.0,-0.02,-0.0,0.0,-0.02
1277,-0.040270984172821045,0,-0.03,0.0,159818.314887874,0.027375922986989577,0.0,0.0,0.0,-0.03,-0.0,0.0,-0.03
1278,0.42498934268951416,1,0.0,0.0,159845.95088212937,0.027375922986989577,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
