ts,pair,side,rsi,sma_short,sma_long,price,qty,pnl,win,source,ADX,ATR,ATR_simplified,BB_Lower,BB_Middle,BB_Position,BB_Upper,BB_Width,CCI,DOW,Donchian_Pos_20,Donchian_Slope_20,Donchian_Width_Rel_20,EMACross_Diff,EMACross_Signal,HV,HeikinAshi_Close,HeikinAshi_High,HeikinAshi_Low,HeikinAshi_Open,HourOfDay,Ichimoku_Chikou,Ichimoku_Cloud_Thickness,Ichimoku_Composite_Signal,Ichimoku_Cross,Ichimoku_Diff_Norm,Ichimoku_Kijun,Ichimoku_Price_Cloud_Distance,Ichimoku_Senkou_A,Ichimoku_Senkou_B,Ichimoku_Tenkan,Ichimoku_Trend,KAMA,Kalman_Estimate,Kalman_Residual,Kalman_Residual_Norm,MACD,MFI,MinusDI,OBV,PlusDI,PriceVolumeCorr,ROC,RSI,ReturnMA_Medium,ReturnMA_Short,ReturnStdDev,Stochastic,Supertrend,Supertrend_Direction,TEMA,VWAP,ZScore,atr_10,close,ema_5,high,low,open,rolling_mean_20,timestamp,volume
2025-09-29 14:33:00,BTC/JPY,buy,57.837861488032026,16913998.8,16914406.6,16913638.0,0.001,0.0,1,yahoo_finance_real,0.0,9851.801760874498,9851.801760874498,16885934.618854433,16914406.6,0.48650251986203763,16942878.58114557,0.0033665953312921057,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16913638.0,16913638.0,16913638.0,16913638.0,14,16913638.0,0.0,0,0,0.0,16913638.0,0.0,16913638.0,16913638.0,16913638.0,0,16913638.0,16913638.0,0.0,0.0,18211.516840349883,50.0,0.0,0.0,0.0,0.0,0.0,57.837861488032026,0.0,0.0,0.0,47.20417314908026,16913638.0,0,16913638.0,16913638.0,0.0,9851.801760874498,16913638.0,16913998.8,16913638.0,16913638.0,16913638.0,16914406.6,2025-09-29 14:33:00,1455947776.0
2025-09-29 14:34:00,BTC/JPY,sell,59.724017328068,16910578.8,16916125.6,16919614.0,0.001,0.0,1,yahoo_finance_real,0.0,9574.95877795489,9574.95877795489,16890945.267374072,16916125.6,0.569268346288769,16941305.93262593,0.0029770803576829987,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16919614.0,16919614.0,16919614.0,16919614.0,14,16919614.0,0.0,0,0,0.0,16919614.0,0.0,16919614.0,16919614.0,16919614.0,0,16919614.0,16919614.0,0.0,0.0,17348.397855773568,50.0,0.0,0.0,0.0,0.0,0.0,59.724017328068,0.0,0.0,0.0,60.87672737256337,16919614.0,0,16919614.0,16919614.0,0.0,9574.95877795489,16919614.0,16910578.8,16919614.0,16919614.0,16919614.0,16916125.6,2025-09-29 14:34:00,0.0
2025-09-29 14:35:00,BTC/JPY,buy,57.7140261323448,16911241.2,16916608.5,16915294.0,0.001,0.0,1,yahoo_finance_real,0.0,9199.60457952954,9199.60457952954,16891885.062706772,16916608.5,0.4734159133212422,16941331.937293228,0.0029229780062862793,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16915294.0,16915294.0,16915294.0,16915294.0,14,16915294.0,0.0,0,0,0.0,16915294.0,0.0,16915294.0,16915294.0,16915294.0,0,16915294.0,16915294.0,0.0,0.0,16129.847108814865,50.0,0.0,0.0,0.0,0.0,0.0,57.7140261323448,0.0,0.0,0.0,50.9929532351057,16915294.0,0,16915294.0,16915294.0,0.0,9199.60457952954,16915294.0,16911241.2,16915294.0,16915294.0,16915294.0,16916608.5,2025-09-29 14:35:00,41229484032.0
2025-09-29 14:36:00,BTC/JPY,sell,57.23861386764126,16913046.0,16916925.0,16914304.0,0.001,0.0,1,yahoo_finance_real,0.0,8613.204252420286,8613.204252420286,16892491.43929772,16916925.0,0.44636475559300065,16941358.56070228,0.002888652719365867,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16914304.0,16914304.0,16914304.0,16914304.0,14,16914304.0,0.0,0,0,0.0,16914304.0,0.0,16914304.0,16914304.0,16914304.0,0,16914304.0,16914304.0,0.0,0.0,14912.351827196777,50.0,0.0,0.0,0.0,0.0,0.0,57.23861386764126,0.0,0.0,0.0,34.72942272965574,16914304.0,0,16914304.0,16914304.0,0.0,8613.204252420286,16914304.0,16913046.0,16914304.0,16914304.0,16914304.0,16916925.0,2025-09-29 14:36:00,0.0
2025-09-29 14:37:00,BTC/JPY,buy,52.202620192927895,16913277.6,16916941.3,16903538.0,0.001,0.0,1,yahoo_finance_real,0.0,8766.975377247409,8766.975377247409,16892543.945515715,16916941.3,0.22531243072617693,16941338.654484287,0.002884369467462319,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16903538.0,16903538.0,16903538.0,16903538.0,14,16903538.0,0.0,0,0,0.0,16903538.0,0.0,16903538.0,16903538.0,16903538.0,0,16903538.0,16903538.0,0.0,0.0,12929.706215362996,50.0,0.0,0.0,0.0,0.0,0.0,52.202620192927895,0.0,0.0,0.0,3.372750043688472,16903538.0,0,16903538.0,16903538.0,0.0,8766.975377247409,16903538.0,16913277.6,16903538.0,16903538.0,16903538.0,16916941.3,2025-09-29 14:37:00,158812602368.0
2025-09-29 14:38:00,BTC/JPY,sell,58.51461022739867,16914715.2,16916527.8,16920826.0,0.001,0.0,1,yahoo_finance_real,0.0,9375.619993158309,9375.619993158309,16892694.675797913,16916527.8,0.5901728192148384,16940360.92420209,0.0028177323956618946,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16920826.0,16920826.0,16907332.0,16907332.0,14,16920826.0,0.0,0,0,0.0,16920826.0,0.0,16920826.0,16920826.0,16920826.0,0,16920826.0,16920826.0,0.0,0.0,12608.104026999325,50.0,0.0,0.0,0.0,0.0,0.0,58.51461022739867,0.0,0.0,0.0,53.72517038504107,16920826.0,0,16920826.0,16920826.0,0.0,9375.619993158309,16920826.0,16914715.2,16920826.0,16907332.0,16907332.0,16916527.8,2025-09-29 14:38:00,38064881664.0
2025-09-29 14:39:00,BTC/JPY,buy,61.558039975520515,16916882.4,16916943.2,16930450.0,0.001,0.0,1,yahoo_finance_real,0.0,9393.361422218428,9393.361422218428,16892452.604604382,16916943.2,0.7757548312283561,16941433.795395616,0.002895392519331411,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16930450.0,16930450.0,16930450.0,16930450.0,14,16930450.0,0.0,0,0,0.0,16930450.0,0.0,16930450.0,16930450.0,16930450.0,0,16930450.0,16930450.0,0.0,0.0,12980.180899053812,50.0,0.0,0.0,0.0,0.0,0.0,61.558039975520515,0.0,0.0,0.0,81.75569406419292,16930450.0,0,16930450.0,16930450.0,0.0,9393.361422218428,16930450.0,16916882.4,16930450.0,16930450.0,16930450.0,16916943.2,2025-09-29 14:39:00,0.0
2025-09-29 14:41:00,BTC/JPY,sell,62.6173854968232,16920604.0,16918222.9,16933902.0,0.001,0.0,1,yahoo_finance_real,0.0,8968.97846348854,8968.97846348854,16893006.92137233,16918222.9,0.8108961232779296,16943438.878627665,0.0029809252161663896,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16933902.0,16933902.0,16933902.0,16933902.0,14,16933902.0,0.0,0,0,0.0,16933902.0,0.0,16933902.0,16933902.0,16933902.0,0,16933902.0,16933902.0,0.0,0.0,13399.145047828555,50.0,0.0,0.0,0.0,0.0,0.0,62.6173854968232,0.0,0.0,0.0,91.80986776955787,16933902.0,0,16933902.0,16933902.0,0.0,8968.97846348854,16933902.0,16920604.0,16933902.0,16933902.0,16933902.0,16918222.9,2025-09-29 14:41:00,12024020992.0
2025-09-29 14:42:00,BTC/JPY,buy,68.91996854672357,16929241.2,16921212.8,16957490.0,0.001,0.0,1,yahoo_finance_real,0.0,10013.194287525073,10013.194287525073,16892504.52545016,16921212.8,1.131824806067961,16949921.074549843,0.0033931698500762166,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16957490.0,16957490.0,16957490.0,16957490.0,14,16957490.0,0.0,0,0,0.0,16957490.0,0.0,16957490.0,16957490.0,16957490.0,0,16957490.0,16957490.0,0.0,0.0,15456.360320534557,50.0,0.0,0.0,0.0,0.0,0.0,68.91996854672357,0.0,0.0,0.0,100.0,16957490.0,0,16957490.0,16957490.0,0.0,10013.194287525073,16957490.0,16929241.2,16957490.0,16957490.0,16957490.0,16921212.8,2025-09-29 14:42:00,40385380352.0
2025-09-29 14:44:00,BTC/JPY,sell,69.29108194768523,16940345.6,16924515.5,16959060.0,0.001,0.0,1,yahoo_finance_real,0.0,9410.108981273283,9410.108981273283,16894384.26844889,16924515.5,1.073234119909821,16954646.73155111,0.003560661048301293,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16959060.0,16959060.0,16959060.0,16959060.0,14,16959060.0,0.0,0,0,0.0,16959060.0,0.0,16959060.0,16959060.0,16959060.0,0,16959060.0,16959060.0,0.0,0.0,17017.23997498676,50.0,0.0,0.0,0.0,0.0,0.0,69.29108194768523,0.0,0.0,0.0,100.0,16959060.0,0,16959060.0,16959060.0,0.0,9410.108981273283,16959060.0,16940345.6,16959060.0,16959060.0,16959060.0,16924515.5,2025-09-29 14:44:00,743440384.0
2025-09-29 14:45:00,BTC/JPY,buy,69.54105477357956,16948192.8,16926012.5,16960062.0,0.001,0.0,1,yahoo_finance_real,0.0,8809.52976832519,8809.52976832519,16892169.461679164,16926012.5,1.0030502828559162,16959855.538320836,0.003998938122116556,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16960062.0,16960062.0,16960062.0,16960062.0,14,16960062.0,0.0,0,0,0.0,16960062.0,0.0,16960062.0,16960062.0,16960062.0,0,16960062.0,16960062.0,0.0,0.0,18126.154348418117,50.0,0.0,0.0,0.0,0.0,0.0,69.54105477357956,0.0,0.0,0.0,100.0,16960062.0,0,16960062.0,16960062.0,0.0,8809.52976832519,16960062.0,16948192.8,16960062.0,16960062.0,16960062.0,16926012.5,2025-09-29 14:45:00,0.0
2025-09-29 14:46:00,BTC/JPY,sell,69.46690957112305,16954090.8,16927511.3,16959940.0,0.001,0.0,1,yahoo_finance_real,0.0,8188.9919277305335,8188.9919277305335,16890586.27030706,16927511.3,0.9391154221089116,16964436.32969294,0.004362723975016978,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16959940.0,16959940.0,16959940.0,16959940.0,14,16959940.0,0.0,0,0,0.0,16959940.0,0.0,16959940.0,16959940.0,16959940.0,0,16959940.0,16959940.0,0.0,0.0,18778.66385069862,50.0,0.0,0.0,0.0,0.0,0.0,69.46690957112305,0.0,0.0,0.0,99.78849554453728,16959940.0,0,16959940.0,16959940.0,0.0,8188.9919277305335,16959940.0,16954090.8,16959940.0,16959940.0,16959940.0,16927511.3,2025-09-29 14:46:00,12268863488.0
2025-09-29 14:47:00,BTC/JPY,buy,69.02644413967775,16959162.8,16929396.5,16959262.0,0.001,0.0,1,yahoo_finance_real,0.0,7652.492504321209,7652.492504321209,16890105.598564893,16929396.5,0.8800561823368442,16968687.401435107,0.004641736807937246,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16959262.0,16959262.0,16959262.0,16959262.0,14,16959262.0,0.0,0,0,0.0,16959262.0,0.0,16959262.0,16959262.0,16959262.0,0,16959262.0,16959262.0,0.0,0.0,19021.801906891167,50.0,0.0,0.0,0.0,0.0,0.0,69.02644413967775,0.0,0.0,0.0,98.61308553794944,16959262.0,0,16959262.0,16959262.0,0.0,7652.492504321209,16959262.0,16959162.8,16959262.0,16959262.0,16959262.0,16929396.5,2025-09-29 14:47:00,69764382720.0
2025-09-29 14:48:00,BTC/JPY,sell,70.1037664520983,16960232.8,16931408.6,16962840.0,0.001,0.0,1,yahoo_finance_real,0.0,7470.600182583979,7470.600182583979,16889670.96269335,16931408.6,0.87653544891709,16973146.237306654,0.004930202594798044,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16962840.0,16962840.0,16957734.0,16957734.0,14,16962840.0,0.0,0,0,0.0,16962840.0,0.0,16962840.0,16962840.0,16962840.0,0,16962840.0,16962840.0,0.0,0.0,19280.94651608169,50.0,0.0,0.0,0.0,0.0,0.0,70.1037664520983,0.0,0.0,0.0,100.0,16962840.0,0,16962840.0,16962840.0,0.0,7470.600182583979,16962840.0,16960232.8,16962840.0,16957734.0,16957734.0,16931408.6,2025-09-29 14:48:00,4531421184.0
2025-09-29 14:49:00,BTC/JPY,buy,70.64585097845374,16961341.6,16933298.3,16964604.0,0.001,0.0,1,yahoo_finance_real,0.0,7062.9858838279815,7062.9858838279815,16889208.57335739,16933298.3,0.8550226139272833,16977388.026642613,0.0052074588023542185,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16964604.0,16964604.0,16964604.0,16964604.0,14,16964604.0,0.0,0,0,0.0,16964604.0,0.0,16964604.0,16964604.0,16964604.0,0,16964604.0,16964604.0,0.0,0.0,19404.97210429609,50.0,0.0,0.0,0.0,0.0,0.0,70.64585097845374,0.0,0.0,0.0,100.0,16964604.0,0,16964604.0,16964604.0,0.0,7062.9858838279815,16964604.0,16961341.6,16964604.0,16964604.0,16964604.0,16933298.3,2025-09-29 14:49:00,28804907008.0
2025-09-29 14:50:00,BTC/JPY,sell,71.3176918133036,16962673.2,16934895.0,16966720.0,0.001,0.0,1,yahoo_finance_real,0.0,6709.62974926884,6709.62974926884,16888455.086694963,16934895.0,0.8426470651544946,16981334.913305037,0.005484523323591522,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16966720.0,16966720.0,16966720.0,16966720.0,14,16966720.0,0.0,0,0,0.0,16966720.0,0.0,16966720.0,16966720.0,16966720.0,0,16966720.0,16966720.0,0.0,0.0,19449.801586750895,50.0,0.0,0.0,0.0,0.0,0.0,71.3176918133036,0.0,0.0,0.0,100.0,16966720.0,0,16966720.0,16966720.0,0.0,6709.62974926884,16966720.0,16962673.2,16966720.0,16966720.0,16966720.0,16934895.0,2025-09-29 14:50:00,10099884032.0
2025-09-29 14:51:00,BTC/JPY,buy,73.49265310082882,16965438.0,16936747.5,16973764.0,0.001,0.0,1,yahoo_finance_real,0.0,6733.51333860678,6733.51333860678,16887306.256055515,16936747.5,0.8743483885798271,16986188.743944485,0.005838339851790875,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16973764.0,16973764.0,16968122.0,16968122.0,14,16973764.0,0.0,0,0,0.0,16973764.0,0.0,16973764.0,16973764.0,16973764.0,0,16973764.0,16973764.0,0.0,0.0,19825.188770018518,50.0,0.0,0.0,0.0,0.0,0.0,73.49265310082882,0.0,0.0,0.0,100.0,16973764.0,0,16973764.0,16973764.0,0.0,6733.51333860678,16973764.0,16965438.0,16973764.0,16968122.0,16968122.0,16936747.5,2025-09-29 14:51:00,0.0
2025-09-29 14:53:00,BTC/JPY,sell,74.01738063214842,16968686.8,16939923.7,16975506.0,0.001,0.0,1,yahoo_finance_real,0.0,6376.976671563439,6376.976671563439,16889111.67501166,16939923.7,0.8501366065234272,16990735.724988338,0.005999085460855807,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16975506.0,16975506.0,16975506.0,16975506.0,14,16975506.0,0.0,0,0,0.0,16975506.0,0.0,16975506.0,16975506.0,16975506.0,0,16975506.0,16975506.0,0.0,0.0,20032.330423351377,50.0,0.0,0.0,0.0,0.0,0.0,74.01738063214842,0.0,0.0,0.0,100.0,16975506.0,0,16975506.0,16975506.0,0.0,6376.976671563439,16975506.0,16968686.8,16975506.0,16975506.0,16975506.0,16939923.7,2025-09-29 14:53:00,15900082176.0
2025-09-29 14:54:00,BTC/JPY,buy,72.53671147121221,16970886.4,16943351.6,16973838.0,0.001,0.0,1,yahoo_finance_real,0.0,6040.621195023194,6040.621195023194,16893103.628411755,16943351.6,0.8033595092137965,16993599.571588248,0.005931290664858365,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16973838.0,16973838.0,16973838.0,16973838.0,14,16973838.0,0.0,0,0,0.0,16973838.0,0.0,16973838.0,16973838.0,16973838.0,0,16973838.0,16973838.0,0.0,0.0,19833.272397633642,50.0,0.0,0.0,0.0,0.0,0.0,72.53671147121221,0.0,0.0,0.0,97.55331944729663,16973838.0,0,16973838.0,16973838.0,0.0,6040.621195023194,16973838.0,16970886.4,16973838.0,16973838.0,16973838.0,16943351.6,2025-09-29 14:54:00,0.0
2025-09-29 14:55:00,BTC/JPY,sell,69.33785461588529,16972018.8,16946745.9,16970266.0,0.001,0.0,1,yahoo_finance_real,0.0,5864.291109664394,5864.291109664394,16898913.733595677,16946745.9,0.7458607017836889,16994578.06640432,0.005644997179584996,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16970266.0,16970266.0,16970266.0,16970266.0,14,16970266.0,0.0,0,0,0.0,16970266.0,0.0,16970266.0,16970266.0,16970266.0,0,16970266.0,16970266.0,0.0,0.0,19166.34918776527,50.0,0.0,0.0,0.0,0.0,0.0,69.33785461588529,0.0,0.0,0.0,88.3700284090909,16970266.0,0,16970266.0,16970266.0,0.0,5864.291109664394,16970266.0,16972018.8,16970266.0,16970266.0,16970266.0,16946745.9,2025-09-29 14:55:00,16345202688.0
2025-09-29 14:56:00,BTC/JPY,buy,64.64178820799978,16971635.2,16949304.1,16964802.0,0.001,0.0,1,yahoo_finance_real,0.0,5835.698887545508,5835.698887545508,16903394.2259539,16949304.1,0.6687861306745876,16995213.974046104,0.005417316696335888,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16964802.0,16964802.0,16964802.0,16964802.0,14,16964802.0,0.0,0,0,0.0,16964802.0,0.0,16964802.0,16964802.0,16964802.0,0,16964802.0,16964802.0,0.0,0.0,17989.53642576188,50.0,0.0,0.0,0.0,0.0,0.0,64.64178820799978,0.0,0.0,0.0,74.27170464378425,16964802.0,0,16964802.0,16964802.0,0.0,5835.698887545508,16964802.0,16971635.2,16964802.0,16964802.0,16964802.0,16949304.1,2025-09-29 14:56:00,2714763264.0
2025-09-29 14:57:00,BTC/JPY,sell,69.47796364240422,16972216.8,16952157.0,16976672.0,0.001,0.0,1,yahoo_finance_real,0.0,6266.720395577971,6266.720395577971,16906894.87053433,16952157.0,0.770811385692693,16997419.12946567,0.005339984695241956,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16976672.0,16976672.0,16976672.0,16976672.0,14,16976672.0,0.0,0,0,0.0,16976672.0,0.0,16976672.0,16976672.0,16976672.0,0,16976672.0,16976672.0,0.0,0.0,17809.417749825865,50.0,0.0,0.0,0.0,0.0,0.0,69.47796364240422,0.0,0.0,0.0,100.0,16976672.0,0,16976672.0,16976672.0,0.0,6266.720395577971,16976672.0,16972216.8,16976672.0,16976672.0,16976672.0,16952157.0,2025-09-29 14:57:00,12303990784.0
2025-09-29 14:58:00,BTC/JPY,buy,70.42270454898411,16972964.8,16955354.6,16979246.0,0.001,0.0,1,yahoo_finance_real,0.0,6002.954653036688,6002.954653036688,16911963.95110966,16955354.6,0.7753058621038047,16998745.248890344,0.005118223701478064,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16979246.0,16979246.0,16979246.0,16979246.0,14,16979246.0,0.0,0,0,0.0,16979246.0,0.0,16979246.0,16979246.0,16979246.0,0,16979246.0,16979246.0,0.0,0.0,17670.6761347726,50.0,0.0,0.0,0.0,0.0,0.0,70.42270454898411,0.0,0.0,0.0,100.0,16979246.0,0,16979246.0,16979246.0,0.0,6002.954653036688,16979246.0,16972964.8,16979246.0,16979246.0,16979246.0,16955354.6,2025-09-29 14:58:00,0.0
2025-09-29 14:59:00,BTC/JPY,sell,55.09875987558737,16969751.2,16957527.9,16957770.0,0.001,0.0,1,yahoo_finance_real,0.0,7108.172177819782,7108.172177819782,16918438.362283066,16957527.9,0.503096736545654,16996617.43771693,0.004610287295111288,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16957770.0,16969790.0,16957770.0,16969790.0,14,16957770.0,0.0,0,0,0.0,16957770.0,0.0,16957770.0,16957770.0,16957770.0,0,16957770.0,16957770.0,0.0,0.0,15647.415027428418,50.0,0.0,0.0,0.0,0.0,0.0,55.09875987558737,0.0,0.0,0.0,0.16734845667534398,16957770.0,0,16957770.0,16957770.0,0.0,7108.172177819782,16957770.0,16969751.2,16969790.0,16957770.0,16969790.0,16957527.9,2025-09-29 14:59:00,82649808896.0
2025-09-29 15:00:00,BTC/JPY,buy,56.13080244297545,16967683.2,16960347.3,16959926.0,0.001,0.0,1,yahoo_finance_real,0.0,6754.445593689797,6754.445593689797,16930108.844189536,16960347.3,0.4930337051164011,16990585.755810466,0.0035657826193765405,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16959926.0,16959926.0,16959926.0,16959926.0,15,16959926.0,0.0,0,0,0.0,16959926.0,0.0,16959926.0,16959926.0,16959926.0,0,16959926.0,16959926.0,0.0,0.0,14055.90943019092,50.0,0.0,0.0,0.0,0.0,0.0,56.13080244297545,0.0,0.0,0.0,10.189661584232056,16959926.0,0,16959926.0,16959926.0,0.0,6754.445593689797,16959926.0,16967683.2,16959926.0,16959926.0,16959926.0,16960347.3,2025-09-29 15:00:00,1052246016.0
2025-09-29 15:01:00,BTC/JPY,sell,55.79513991629159,16966603.2,16962276.1,16959402.0,0.001,0.0,1,yahoo_finance_real,0.0,6309.4137655690965,6309.4137655690965,16938042.338019658,16962276.1,0.44070049870233274,16986509.861980345,0.002857371479803186,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16959402.0,16959402.0,16959402.0,16959402.0,15,16959402.0,0.0,0,0,0.0,16959402.0,0.0,16959402.0,16959402.0,16959402.0,0,16959402.0,16959402.0,0.0,0.0,12607.021461643279,50.0,0.0,0.0,0.0,0.0,0.0,55.79513991629159,0.0,0.0,0.0,7.753811825957605,16959402.0,0,16959402.0,16959402.0,0.0,6309.4137655690965,16959402.0,16966603.2,16959402.0,16959402.0,16959402.0,16962276.1,2025-09-29 15:01:00,75211735040.0
2025-09-29 15:02:00,BTC/JPY,buy,57.60421823708741,16963843.6,16963897.3,16962874.0,0.001,0.0,1,yahoo_finance_real,0.0,6106.741353742733,6106.741353742733,16944551.669211656,16963897.3,0.47355216763939145,16983242.930788346,0.0022808002720394785,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16962874.0,16962874.0,16962874.0,16962874.0,15,16962874.0,0.0,0,0,0.0,16962874.0,0.0,16962874.0,16962874.0,16962874.0,0,16962874.0,16962874.0,0.0,0.0,11605.151726037264,50.0,0.0,0.0,0.0,0.0,0.0,57.60421823708741,0.0,0.0,0.0,23.893640758646338,16962874.0,0,16962874.0,16962874.0,0.0,6106.741353742733,16962874.0,16963843.6,16962874.0,16962874.0,16962874.0,16963897.3,2025-09-29 15:02:00,13583777792.0
2025-09-29 15:04:00,BTC/JPY,sell,58.69582689900739,16960985.6,16965450.0,16964956.0,0.001,0.0,1,yahoo_finance_real,0.0,5819.259828475394,5819.259828475394,16951852.55589613,16965450.0,0.481834821447827,16979047.44410387,0.001602957080875608,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16964956.0,16964956.0,16964956.0,16964956.0,15,16964956.0,0.0,0,0,0.0,16964956.0,0.0,16964956.0,16964956.0,16964956.0,0,16964956.0,16964956.0,0.0,0.0,10854.044078756124,50.0,0.0,0.0,0.0,0.0,0.0,58.69582689900739,0.0,0.0,0.0,33.46060718942075,16964956.0,0,16964956.0,16964956.0,0.0,5819.259828475394,16964956.0,16960985.6,16964956.0,16964956.0,16964956.0,16965450.0,2025-09-29 15:04:00,0.0
2025-09-29 15:05:00,BTC/JPY,buy,56.76935933939046,16961913.2,16965695.9,16962408.0,0.001,0.0,1,yahoo_finance_real,0.0,5585.598412155722,5585.598412155722,16952511.55125925,16965695.9,0.37531048879810996,16978880.248740748,0.0015542361266476623,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16962408.0,16962408.0,16962408.0,16962408.0,15,16962408.0,0.0,0,0,0.0,16962408.0,0.0,16962408.0,16962408.0,16962408.0,0,16962408.0,16962408.0,0.0,0.0,9938.617357052863,50.0,0.0,0.0,0.0,0.0,0.0,56.76935933939046,0.0,0.0,0.0,21.59620040975973,16962408.0,0,16962408.0,16962408.0,0.0,5585.598412155722,16962408.0,16961913.2,16962408.0,16962408.0,16962408.0,16965695.9,2025-09-29 15:05:00,17332436992.0
2025-09-29 15:06:00,BTC/JPY,sell,55.64999146418866,16962119.6,16965790.8,16960958.0,0.001,0.0,1,yahoo_finance_real,0.0,5290.198525573171,5290.198525573171,16952772.599924814,16965790.8,0.3143829418779538,16978809.000075188,0.0015346411173697589,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16960958.0,16960958.0,16960958.0,16960958.0,15,16960958.0,0.0,0,0,0.0,16960958.0,0.0,16960958.0,16960958.0,16960958.0,0,16960958.0,16960958.0,0.0,0.0,8992.472576722503,50.0,0.0,0.0,0.0,0.0,0.0,55.64999146418866,0.0,0.0,0.0,14.844477556341964,16960958.0,0,16960958.0,16960958.0,0.0,5290.198525573171,16960958.0,16962119.6,16960958.0,16960958.0,16960958.0,16965790.8,2025-09-29 15:06:00,0.0
2025-09-29 15:07:00,BTC/JPY,buy,50.55488437270745,16961054.4,16965491.5,16954076.0,0.001,0.0,1,yahoo_finance_real,0.0,5669.327202317944,5669.327202317944,16951707.498797234,16965491.5,0.08591486491928761,16979275.501202766,0.0016249456967121585,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16954076.0,16964674.0,16954076.0,16964674.0,15,16954076.0,0.0,0,0,0.0,16954076.0,0.0,16954076.0,16954076.0,16954076.0,0,16954076.0,16954076.0,0.0,0.0,7599.721280720085,50.0,0.0,0.0,0.0,0.0,0.0,50.55488437270745,0.0,0.0,0.0,0.0,16954076.0,0,16954076.0,16954076.0,0.0,5669.327202317944,16954076.0,16961054.4,16964674.0,16954076.0,16964674.0,16965491.5,2025-09-29 15:07:00,15797846016.0
2025-09-29 15:08:00,BTC/JPY,sell,49.8732147089298,16959104.0,16965150.6,16953122.0,0.001,0.0,1,yahoo_finance_real,0.0,5332.518116438091,5332.518116438091,16950522.855350945,16965150.6,0.08884297311077717,16979778.344649058,0.0017244461890077586,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16953122.0,16953122.0,16953122.0,16953122.0,15,16953122.0,0.0,0,0,0.0,16953122.0,0.0,16953122.0,16953122.0,16953122.0,0,16953122.0,16953122.0,0.0,0.0,6345.825293470174,50.0,0.0,0.0,0.0,0.0,0.0,49.8732147089298,0.0,0.0,0.0,0.0,16953122.0,0,16953122.0,16953122.0,0.0,5332.518116438091,16953122.0,16959104.0,16953122.0,16953122.0,16953122.0,16965150.6,2025-09-29 15:08:00,0.0
2025-09-29 15:09:00,BTC/JPY,buy,48.943485166448845,16956487.6,16964781.2,16951874.0,0.001,0.0,1,yahoo_finance_real,0.0,5040.766822406798,5040.766822406798,16949233.09440484,16964781.2,0.08492692498766752,16980329.30559516,0.0018329862804431897,0.0,0.0,0.5,0.0,0.0,0.0,0,0.0,16951874.0,16951874.0,16951874.0,16951874.0,15,16951874.0,0.0,0,0,0.0,16951874.0,0.0,16951874.0,16951874.0,16951874.0,0,16951874.0,16951874.0,0.0,0.0,5191.55549954623,50.0,0.0,0.0,0.0,0.0,0.0,48.943485166448845,0.0,0.0,0.0,0.0,16951874.0,0,16951874.0,16951874.0,0.0,5040.766822406798,16951874.0,16956487.6,16951874.0,16951874.0,16951874.0,16964781.2,2025-09-29 15:09:00,0.0
